document_id,feature_id,genre_percentile
real_claude_b019_P3_r2,M02,0.1671
real_claude_b019_P3_r2,M05,0.3259
real_claude_b019_P3_r2,P01,0.1922
real_claude_b019_P3_r2,R01,0.5877
real_claude_b019_P3_r2,R02,0.2451
real_claude_b019_P3_r2,R03,0.4095
real_claude_b019_P3_r2,R04,0.9053
real_claude_b019_P3_r2,R05,0.6072
real_claude_b019_P3_r2,R06,0.4652
real_claude_b019_P3_r2,R07,0.0000
real_claude_b019_P3_r2,S01,0.7242
real_claude_b019_P3_r2,S02,0.5877
real_claude_b019_P3_r2,S03,0.3231
real_claude_b019_P3_r2,S04,0.7103
real_claude_b019_P3_r2,S05,0.2841
real_claude_b019_P3_r2,S06,0.3844
real_claude_b019_P3_r2,S07,0.9471
real_claude_b019_P3_r2,S08,0.1838
real_claude_b019_P3_r2,S09,0.5599
real_claude_b019_P3_r2,S10,0.0000
real_claude_b019_P3_r2,X01,0.0000
real_claude_b019_P3_r2,X02,0.2991
real_claude_b019_P3_r2,X05,0.1699
real_claude_b020_P1_r1,C01,0.0000
real_claude_b020_P1_r1,C02,0.5237
real_claude_b020_P1_r1,C03,0.0000
real_claude_b020_P1_r1,C05,0.0000
real_claude_b020_P1_r1,C06,0.7855
real_claude_b020_P1_r1,D04,0.0167
real_claude_b020_P1_r1,D05,0.6825
real_claude_b020_P1_r1,F01,0.6546
real_claude_b020_P1_r1,F02,0.8719
real_claude_b020_P1_r1,F03,0.7716
real_claude_b020_P1_r1,F04,0.0000
real_claude_b020_P1_r1,F05,0.0000
real_claude_b020_P1_r1,F06,0.0000
real_claude_b020_P1_r1,F07,0.0000
real_claude_b020_P1_r1,F08,0.6462
real_claude_b020_P1_r1,L01,0.4234
real_claude_b020_P1_r1,L02,0.2451
real_claude_b020_P1_r1,L03,0.7409
real_claude_b020_P1_r1,L04,0.2925
real_claude_b020_P1_r1,L05,0.2591
real_claude_b020_P1_r1,L06,0.8357
real_claude_b020_P1_r1,L07,0.7354
real_claude_b020_P1_r1,L08,0.3064
real_claude_b020_P1_r1,L09,0.4123
real_claude_b020_P1_r1,M01,0.7939
real_claude_b020_P1_r1,M02,0.3844
real_claude_b020_P1_r1,M05,0.4123
real_claude_b020_P1_r1,P01,0.4680
real_claude_b020_P1_r1,R01,0.3482
real_claude_b020_P1_r1,R02,0.5766
real_claude_b020_P1_r1,R03,0.7131
real_claude_b020_P1_r1,R04,0.7382
real_claude_b020_P1_r1,R05,0.5599
real_claude_b020_P1_r1,R06,0.6323
real_claude_b020_P1_r1,R07,0.4457
real_claude_b020_P1_r1,S01,0.6908
real_claude_b020_P1_r1,S02,0.3482
real_claude_b020_P1_r1,S03,0.0891
real_claude_b020_P1_r1,S04,0.7298
real_claude_b020_P1_r1,S05,0.5376
real_claude_b020_P1_r1,S06,0.7409
real_claude_b020_P1_r1,S07,0.1866
real_claude_b020_P1_r1,S08,0.4095
real_claude_b020_P1_r1,S09,0.5766
real_claude_b020_P1_r1,S10,0.0000
real_claude_b020_P1_r1,X01,0.0000
real_claude_b020_P1_r1,X02,0.2991
real_claude_b020_P1_r1,X05,0.3148
real_claude_b020_P1_r2,C01,0.3008
real_claude_b020_P1_r2,C02,0.0000
real_claude_b020_P1_r2,C03,0.0000
real_claude_b020_P1_r2,C05,0.0000
real_claude_b020_P1_r2,C06,0.1393
real_claude_b020_P1_r2,D04,0.5070
real_claude_b020_P1_r2,D05,0.0000
real_claude_b020_P1_r2,F01,0.5961
real_claude_b020_P1_r2,F02,0.5682
real_claude_b020_P1_r2,F03,0.6630
real_claude_b020_P1_r2,F04,0.0000
real_claude_b020_P1_r2,F05,0.0000
real_claude_b020_P1_r2,F06,0.0000
real_claude_b020_P1_r2,F07,0.0000
real_claude_b020_P1_r2,F08,0.2145
real_claude_b020_P1_r2,L01,0.3315
real_claude_b020_P1_r2,L02,0.1448
real_claude_b020_P1_r2,L03,0.5515
real_claude_b020_P1_r2,L04,0.2563
real_claude_b020_P1_r2,L05,0.3928
real_claude_b020_P1_r2,L06,0.7354
real_claude_b020_P1_r2,L07,0.7047
real_claude_b020_P1_r2,L08,0.3482
real_claude_b020_P1_r2,L09,0.4345
real_claude_b020_P1_r2,M01,0.9136
real_claude_b020_P1_r2,M02,0.4930
real_claude_b020_P1_r2,M05,0.5905
real_claude_b020_P1_r2,P01,0.4178
real_claude_b020_P1_r2,R01,0.6379
real_claude_b020_P1_r2,R02,0.5042
real_claude_b020_P1_r2,R03,0.7521
real_claude_b020_P1_r2,R04,0.7382
real_claude_b020_P1_r2,R05,0.2618
real_claude_b020_P1_r2,R06,0.3955
real_claude_b020_P1_r2,R07,0.4373
real_claude_b020_P1_r2,S01,0.8524
real_claude_b020_P1_r2,S02,0.6379
real_claude_b020_P1_r2,S03,0.3231
real_claude_b020_P1_r2,S04,0.7437
real_claude_b020_P1_r2,S05,0.4513
real_claude_b020_P1_r2,S06,0.5571
real_claude_b020_P1_r2,S07,0.6574
real_claude_b020_P1_r2,S08,0.6267
real_claude_b020_P1_r2,S09,0.7632
real_claude_b020_P1_r2,S10,0.0000
real_claude_b020_P1_r2,X01,0.0000
real_claude_b020_P1_r2,X02,0.2991
real_claude_b020_P1_r2,X05,0.2813
real_claude_b020_P2_r1,C01,0.5181
real_claude_b020_P2_r1,C02,0.7075
real_claude_b020_P2_r1,C03,0.0000
real_claude_b020_P2_r1,C05,0.0000
real_claude_b020_P2_r1,C06,0.3454
real_claude_b020_P2_r1,D04,0.8106
real_claude_b020_P2_r1,D05,0.9025
real_claude_b020_P2_r1,F01,0.6128
real_claude_b020_P2_r1,F02,0.5153
real_claude_b020_P2_r1,F03,0.6379
real_claude_b020_P2_r1,F04,0.0000
real_claude_b020_P2_r1,F05,0.0000
real_claude_b020_P2_r1,F06,0.0000
real_claude_b020_P2_r1,F07,0.9833
real_claude_b020_P2_r1,F08,0.4875
real_claude_b020_P2_r1,L01,0.7047
real_claude_b020_P2_r1,L02,0.4290
real_claude_b020_P2_r1,L03,0.5822
real_claude_b020_P2_r1,L04,0.7326
real_claude_b020_P2_r1,L05,0.3955
real_claude_b020_P2_r1,L06,0.6323
real_claude_b020_P2_r1,L07,0.7883
real_claude_b020_P2_r1,L08,0.3287
real_claude_b020_P2_r1,L09,0.0613
real_claude_b020_P2_r1,M01,0.8830
real_claude_b020_P2_r1,M02,0.9109
real_claude_b020_P2_r1,M05,0.8106
real_claude_b020_P2_r1,P01,0.8162
real_claude_b020_P2_r1,R01,0.5627
real_claude_b020_P2_r1,R02,0.9471
real_claude_b020_P2_r1,R03,0.9359
real_claude_b020_P2_r1,R04,0.7382
real_claude_b020_P2_r1,R05,0.2646
real_claude_b020_P2_r1,R06,0.4067
real_claude_b020_P2_r1,R07,0.6072
real_claude_b020_P2_r1,S01,0.9610
real_claude_b020_P2_r1,S02,0.5627
real_claude_b020_P2_r1,S03,0.0891
real_claude_b020_P2_r1,S04,0.8802
real_claude_b020_P2_r1,S05,0.6741
real_claude_b020_P2_r1,S06,0.4011
real_claude_b020_P2_r1,S07,0.7577
real_claude_b020_P2_r1,S08,0.0000
real_claude_b020_P2_r1,S09,0.1922
real_claude_b020_P2_r1,S10,0.0000
real_claude_b020_P2_r1,X01,0.0000
real_claude_b020_P2_r1,X02,0.4194
real_claude_b020_P2_r1,X05,0.4819
real_claude_b020_P2_r2,C01,0.0975
real_claude_b020_P2_r2,C02,0.4819
real_claude_b020_P2_r2,C03,0.0000
real_claude_b020_P2_r2,C05,0.0000
real_claude_b020_P2_r2,C06,0.2284
real_claude_b020_P2_r2,D04,0.8663
real_claude_b020_P2_r2,D05,0.8217
real_claude_b020_P2_r2,F01,0.6156
real_claude_b020_P2_r2,F02,0.6128
real_claude_b020_P2_r2,F03,0.6936
real_claude_b020_P2_r2,F04,0.0000
real_claude_b020_P2_r2,F05,0.0000
real_claude_b020_P2_r2,F06,0.0000
real_claude_b020_P2_r2,F07,0.0000
real_claude_b020_P2_r2,F08,0.6462
real_claude_b020_P2_r2,L01,0.4429
real_claude_b020_P2_r2,L02,0.3036
real_claude_b020_P2_r2,L03,0.2674
real_claude_b020_P2_r2,L04,0.7270
real_claude_b020_P2_r2,L05,0.2423
real_claude_b020_P2_r2,L06,0.7911
real_claude_b020_P2_r2,L07,0.9694
real_claude_b020_P2_r2,L08,0.3565
real_claude_b020_P2_r2,L09,0.2953
real_claude_b020_P2_r2,M01,0.7577
real_claude_b020_P2_r2,M02,0.7242
real_claude_b020_P2_r2,M05,0.9331
real_claude_b020_P2_r2,P01,0.7103
real_claude_b020_P2_r2,R01,0.2368
real_claude_b020_P2_r2,R02,0.9526
real_claude_b020_P2_r2,R03,0.6462
real_claude_b020_P2_r2,R04,0.1086
real_claude_b020_P2_r2,R05,0.4930
real_claude_b020_P2_r2,R06,0.8858
real_claude_b020_P2_r2,R07,0.7521
real_claude_b020_P2_r2,S01,0.3900
real_claude_b020_P2_r2,S02,0.2368
real_claude_b020_P2_r2,S03,0.0139
real_claude_b020_P2_r2,S04,0.0529
real_claude_b020_P2_r2,S05,0.4429
real_claude_b020_P2_r2,S06,0.9276
real_claude_b020_P2_r2,S07,0.3705
real_claude_b020_P2_r2,S08,0.2702
real_claude_b020_P2_r2,S09,0.1504
real_claude_b020_P2_r2,S10,0.0000
real_claude_b020_P2_r2,X01,0.0000
real_claude_b020_P2_r2,X02,0.4194
real_claude_b020_P2_r2,X05,0.4150
real_claude_b020_P3_r1,C01,0.1448
real_claude_b020_P3_r1,C02,0.5989
real_claude_b020_P3_r1,C03,0.0000
real_claude_b020_P3_r1,C05,0.0000
real_claude_b020_P3_r1,C06,0.4596
real_claude_b020_P3_r1,D04,0.7409
real_claude_b020_P3_r1,D05,0.0000
real_claude_b020_P3_r1,F01,0.4401
real_claude_b020_P3_r1,F02,0.7103
real_claude_b020_P3_r1,F03,0.6128
real_claude_b020_P3_r1,F04,0.0000
real_claude_b020_P3_r1,F05,0.0000
real_claude_b020_P3_r1,F06,0.0000
real_claude_b020_P3_r1,F07,0.0000
real_claude_b020_P3_r1,F08,0.2145
real_claude_b020_P3_r1,L01,0.5682
real_claude_b020_P3_r1,L02,0.2089
real_claude_b020_P3_r1,L03,0.5961
real_claude_b020_P3_r1,L04,0.3788
real_claude_b020_P3_r1,L05,0.4178
real_claude_b020_P3_r1,L06,0.6741
real_claude_b020_P3_r1,L07,0.3872
real_claude_b020_P3_r1,L08,0.3705
real_claude_b020_P3_r1,L09,0.7549
real_claude_b020_P3_r1,M01,0.6017
real_claude_b020_P3_r1,M02,0.6100
real_claude_b020_P3_r1,M05,0.3454
real_claude_b020_P3_r1,P01,0.2591
real_claude_b020_P3_r1,R01,0.9109
real_claude_b020_P3_r1,R02,0.4540
real_claude_b020_P3_r1,R03,0.5348
real_claude_b020_P3_r1,R04,0.9526
real_claude_b020_P3_r1,R05,0.1058
real_claude_b020_P3_r1,R06,0.8440
real_claude_b020_P3_r1,R07,0.0000
real_claude_b020_P3_r1,S01,0.8969
real_claude_b020_P3_r1,S02,0.9109
real_claude_b020_P3_r1,S03,0.6602
real_claude_b020_P3_r1,S04,0.9777
real_claude_b020_P3_r1,S05,0.3092
real_claude_b020_P3_r1,S06,0.5738
real_claude_b020_P3_r1,S07,0.9387
real_claude_b020_P3_r1,S08,0.0000
real_claude_b020_P3_r1,S09,0.6685
real_claude_b020_P3_r1,S10,0.0000
real_claude_b020_P3_r1,X01,0.0000
real_claude_b020_P3_r1,X02,0.4194
real_claude_b020_P3_r1,X05,0.4290
real_claude_b020_P3_r2,C01,0.1699
real_claude_b020_P3_r2,C02,0.5655
real_claude_b020_P3_r2,C03,0.0000
real_claude_b020_P3_r2,C05,0.0000
real_claude_b020_P3_r2,C06,0.3872
real_claude_b020_P3_r2,D04,0.6323
real_claude_b020_P3_r2,D05,0.5070
real_claude_b020_P3_r2,F01,0.4095
real_claude_b020_P3_r2,F02,0.7994
real_claude_b020_P3_r2,F03,0.5515
real_claude_b020_P3_r2,F04,0.0000
real_claude_b020_P3_r2,F05,0.0000
real_claude_b020_P3_r2,F06,0.0000
real_claude_b020_P3_r2,F07,0.0000
real_claude_b020_P3_r2,F08,0.3565
real_claude_b020_P3_r2,L01,0.5850
real_claude_b020_P3_r2,L02,0.3398
real_claude_b020_P3_r2,L03,0.7827
real_claude_b020_P3_r2,L04,0.6490
real_claude_b020_P3_r2,L05,0.5125
real_claude_b020_P3_r2,L06,0.6518
real_claude_b020_P3_r2,L07,0.6100
real_claude_b020_P3_r2,L08,0.5543
real_claude_b020_P3_r2,L09,0.5125
real_claude_b020_P3_r2,M01,0.4708
real_claude_b020_P3_r2,M02,0.3175
real_claude_b020_P3_r2,M05,0.3203
real_claude_b020_P3_r2,P01,0.3872
real_claude_b020_P3_r2,R01,0.5738
real_claude_b020_P3_r2,R02,0.4903
real_claude_b020_P3_r2,R03,0.6657
real_claude_b020_P3_r2,R04,0.8468
real_claude_b020_P3_r2,R05,0.6602
real_claude_b020_P3_r2,R06,0.3872
real_claude_b020_P3_r2,R07,0.3565
real_claude_b020_P3_r2,S01,0.8719
real_claude_b020_P3_r2,S02,0.5738
real_claude_b020_P3_r2,S03,0.8914
real_claude_b020_P3_r2,S04,0.8245
real_claude_b020_P3_r2,S05,0.5265
real_claude_b020_P3_r2,S06,0.2953
real_claude_b020_P3_r2,S07,0.6797
real_claude_b020_P3_r2,S08,0.1978
real_claude_b020_P3_r2,S09,0.5877
real_claude_b020_P3_r2,S10,0.0000
real_claude_b020_P3_r2,X01,0.0000
real_claude_b020_P3_r2,X02,0.3578
real_claude_b020_P3_r2,X05,0.3398
real_claude_b021_P1_r1,C01,0.6518
real_claude_b021_P1_r1,C02,0.4708
real_claude_b021_P1_r1,C03,0.0000
real_claude_b021_P1_r1,C05,0.0000
real_claude_b021_P1_r1,C06,0.2033
real_claude_b021_P1_r1,D04,0.3788
real_claude_b021_P1_r1,D05,0.0000
real_claude_b021_P1_r1,F01,0.7632
real_claude_b021_P1_r1,F02,0.6184
real_claude_b021_P1_r1,F03,0.6351
real_claude_b021_P1_r1,F04,0.0000
real_claude_b021_P1_r1,F05,0.0000
real_claude_b021_P1_r1,F06,0.0000
real_claude_b021_P1_r1,F07,0.0000
real_claude_b021_P1_r1,F08,0.3036
real_claude_b021_P1_r1,L01,0.0334
real_claude_b021_P1_r1,L02,0.1309
real_claude_b021_P1_r1,L03,0.3203
real_claude_b021_P1_r1,L04,0.5181
real_claude_b021_P1_r1,L05,0.0891
real_claude_b021_P1_r1,L06,0.8969
real_claude_b021_P1_r1,L07,0.8134
real_claude_b021_P1_r1,L08,0.0474
real_claude_b021_P1_r1,L09,0.8301
real_claude_b021_P1_r1,M01,0.5933
real_claude_b021_P1_r1,M02,0.8802
real_claude_b021_P1_r1,M05,0.5432
real_claude_b021_P1_r1,P01,0.5348
real_claude_b021_P1_r1,R01,0.7604
real_claude_b021_P1_r1,R02,0.9387
real_claude_b021_P1_r1,R03,0.8468
real_claude_b021_P1_r1,R04,0.3259
real_claude_b021_P1_r1,R05,0.4624
real_claude_b021_P1_r1,R06,0.4429
real_claude_b021_P1_r1,R07,0.5404
real_claude_b021_P1_r1,S01,0.4958
real_claude_b021_P1_r1,S02,0.7604
real_claude_b021_P1_r1,S03,0.9582
real_claude_b021_P1_r1,S04,0.8635
real_claude_b021_P1_r1,S05,0.4429
real_claude_b021_P1_r1,S06,0.6574
real_claude_b021_P1_r1,S07,0.2033
real_claude_b021_P1_r1,S08,0.4986
real_claude_b021_P1_r1,S09,0.2869
real_claude_b021_P1_r1,S10,0.0000
real_claude_b021_P1_r1,X01,0.0000
real_claude_b021_P1_r1,X02,0.4194
real_claude_b021_P1_r1,X05,0.3844
real_claude_b021_P1_r2,C01,0.2368
real_claude_b021_P1_r2,C02,0.4345
real_claude_b021_P1_r2,C03,0.0000
real_claude_b021_P1_r2,C05,0.0000
real_claude_b021_P1_r2,C06,0.6045
real_claude_b021_P1_r2,D04,0.1198
real_claude_b021_P1_r2,D05,0.4680
real_claude_b021_P1_r2,F01,0.5571
real_claude_b021_P1_r2,F02,0.4930
real_claude_b021_P1_r2,F03,0.4318
real_claude_b021_P1_r2,F04,0.0000
real_claude_b021_P1_r2,F05,0.0000
real_claude_b021_P1_r2,F06,0.0000
real_claude_b021_P1_r2,F07,0.0000
real_claude_b021_P1_r2,F08,0.5655
real_claude_b021_P1_r2,L01,0.2256
real_claude_b021_P1_r2,L02,0.1226
real_claude_b021_P1_r2,L03,0.4568
real_claude_b021_P1_r2,L04,0.2786
real_claude_b021_P1_r2,L05,0.0613
real_claude_b021_P1_r2,L06,0.8858
real_claude_b021_P1_r2,L07,0.5515
real_claude_b021_P1_r2,L08,0.0947
real_claude_b021_P1_r2,L09,0.4819
real_claude_b021_P1_r2,M01,0.7688
real_claude_b021_P1_r2,M02,0.8078
real_claude_b021_P1_r2,M05,0.2730
real_claude_b021_P1_r2,P01,0.2284
real_claude_b021_P1_r2,R01,0.8914
real_claude_b021_P1_r2,R02,0.6630
real_claude_b021_P1_r2,R03,0.7409
real_claude_b021_P1_r2,R04,0.9861
real_claude_b021_P1_r2,R05,0.1866
real_claude_b021_P1_r2,R06,0.5014
real_claude_b021_P1_r2,R07,0.0000
real_claude_b021_P1_r2,S01,0.4429
real_claude_b021_P1_r2,S02,0.8914
real_claude_b021_P1_r2,S03,0.6602
real_claude_b021_P1_r2,S04,0.5766
real_claude_b021_P1_r2,S05,0.3872
real_claude_b021_P1_r2,S06,0.8050
real_claude_b021_P1_r2,S07,0.6490
real_claude_b021_P1_r2,S08,0.3955
real_claude_b021_P1_r2,S09,0.5961
real_claude_b021_P1_r2,S10,0.0000
real_claude_b021_P1_r2,X01,0.7019
real_claude_b021_P1_r2,X02,0.6158
real_claude_b021_P1_r2,X05,0.3120
real_claude_b021_P2_r1,C01,0.3482
real_claude_b021_P2_r1,C02,0.0000
real_claude_b021_P2_r1,C03,0.0000
real_claude_b021_P2_r1,C05,0.0000
real_claude_b021_P2_r1,C06,0.0724
real_claude_b021_P2_r1,D04,0.6657
real_claude_b021_P2_r1,D05,0.8050
real_claude_b021_P2_r1,F01,0.6267
real_claude_b021_P2_r1,F02,0.3983
real_claude_b021_P2_r1,F03,0.4095
real_claude_b021_P2_r1,F04,0.0000
real_claude_b021_P2_r1,F05,0.0000
real_claude_b021_P2_r1,F06,0.0000
real_claude_b021_P2_r1,F07,0.0000
real_claude_b021_P2_r1,F08,0.8914
real_claude_b021_P2_r1,L01,0.2702
real_claude_b021_P2_r1,L02,0.3900
real_claude_b021_P2_r1,L03,0.1365
real_claude_b021_P2_r1,L04,0.3733
real_claude_b021_P2_r1,L05,0.0947
real_claude_b021_P2_r1,L06,0.9331
real_claude_b021_P2_r1,L07,0.7744
real_claude_b021_P2_r1,L08,0.2423
real_claude_b021_P2_r1,L09,0.0501
real_claude_b021_P2_r1,M01,0.5822
real_claude_b021_P2_r1,M02,0.8496
real_claude_b021_P2_r1,M05,0.6685
real_claude_b021_P2_r1,P01,0.7632
real_claude_b021_P2_r1,R01,0.2786
real_claude_b021_P2_r1,R02,0.6685
real_claude_b021_P2_r1,R03,0.3287
real_claude_b021_P2_r1,R04,0.2618
real_claude_b021_P2_r1,R05,0.7855
real_claude_b021_P2_r1,R06,0.8579
real_claude_b021_P2_r1,R07,0.8384
real_claude_b021_P2_r1,S01,0.4262
real_claude_b021_P2_r1,S02,0.2786
real_claude_b021_P2_r1,S03,0.0139
real_claude_b021_P2_r1,S04,0.2786
real_claude_b021_P2_r1,S05,0.2869
real_claude_b021_P2_r1,S06,0.6100
real_claude_b021_P2_r1,S07,0.4680
real_claude_b021_P2_r1,S08,0.2618
real_claude_b021_P2_r1,S09,0.1671
real_claude_b021_P2_r1,S10,0.0000
real_claude_b021_P2_r1,X01,0.0000
real_claude_b021_P2_r1,X02,0.6158
real_claude_b021_P2_r1,X05,0.3259
real_claude_b021_P2_r2,C01,0.3538
real_claude_b021_P2_r2,C02,0.4540
real_claude_b021_P2_r2,C03,0.0000
real_claude_b021_P2_r2,C05,0.0000
real_claude_b021_P2_r2,C06,0.2869
real_claude_b021_P2_r2,D04,0.4847
real_claude_b021_P2_r2,D05,0.8719
real_claude_b021_P2_r2,F01,0.8217
real_claude_b021_P2_r2,F02,0.6267
real_claude_b021_P2_r2,F03,0.6435
real_claude_b021_P2_r2,F04,0.0000
real_claude_b021_P2_r2,F05,0.0000
real_claude_b021_P2_r2,F06,0.0000
real_claude_b021_P2_r2,F07,0.0000
real_claude_b021_P2_r2,F08,0.5655
real_claude_b021_P2_r2,L01,0.7103
real_claude_b021_P2_r2,L02,0.5933
real_claude_b021_P2_r2,L03,0.2591
real_claude_b021_P2_r2,L04,0.6964
real_claude_b021_P2_r2,L05,0.2256
real_claude_b021_P2_r2,L06,0.7632
real_claude_b021_P2_r2,L07,0.5292
real_claude_b021_P2_r2,L08,0.0390
real_claude_b021_P2_r2,L09,0.0975
real_claude_b021_P2_r2,M01,0.2618
real_claude_b021_P2_r2,M02,0.8189
real_claude_b021_P2_r2,M05,0.6852
real_claude_b021_P2_r2,P01,0.8747
real_claude_b021_P2_r2,R01,0.5042
real_claude_b021_P2_r2,R02,0.7827
real_claude_b021_P2_r2,R03,0.3955
real_claude_b021_P2_r2,R04,0.3983
real_claude_b021_P2_r2,R05,0.5710
real_claude_b021_P2_r2,R06,0.7660
real_claude_b021_P2_r2,R07,0.9248
real_claude_b021_P2_r2,S01,0.3148
real_claude_b021_P2_r2,S02,0.5042
real_claude_b021_P2_r2,S03,0.6602
real_claude_b021_P2_r2,S04,0.3064
real_claude_b021_P2_r2,S05,0.3649
real_claude_b021_P2_r2,S06,0.3649
real_claude_b021_P2_r2,S07,0.2563
real_claude_b021_P2_r2,S08,0.0000
real_claude_b021_P2_r2,S09,0.0474
real_claude_b021_P2_r2,S10,0.0000
real_claude_b021_P2_r2,X01,0.7019
real_claude_b021_P2_r2,X02,0.4194
real_claude_b021_P2_r2,X05,0.3008
real_claude_b021_P3_r1,C01,0.0808
real_claude_b021_P3_r1,C02,0.0000
real_claude_b021_P3_r1,C03,0.0000
real_claude_b021_P3_r1,C05,0.0000
real_claude_b021_P3_r1,C06,0.2061
real_claude_b021_P3_r1,D04,0.8997
real_claude_b021_P3_r1,D05,0.0000
real_claude_b021_P3_r1,F01,0.0000
real_claude_b021_P3_r1,F02,0.8635
real_claude_b021_P3_r1,F03,0.2117
real_claude_b021_P3_r1,F04,0.0000
real_claude_b021_P3_r1,F05,0.0000
real_claude_b021_P3_r1,F06,0.0000
real_claude_b021_P3_r1,F07,0.0000
real_claude_b021_P3_r1,F08,0.1393
real_claude_b021_P3_r1,L01,0.5181
real_claude_b021_P3_r1,L02,0.3426
real_claude_b021_P3_r1,L03,0.6323
real_claude_b021_P3_r1,L04,0.5320
real_claude_b021_P3_r1,L05,0.0669
real_claude_b021_P3_r1,L06,0.9387
real_claude_b021_P3_r1,L07,0.4875
real_claude_b021_P3_r1,L08,0.2897
real_claude_b021_P3_r1,L09,0.5265
real_claude_b021_P3_r1,M01,0.1783
real_claude_b021_P3_r1,M02,0.1142
real_claude_b021_P3_r1,M05,0.2786
real_claude_b021_P3_r1,P01,0.2841
real_claude_b021_P3_r1,R01,0.4986
real_claude_b021_P3_r1,R02,0.4819
real_claude_b021_P3_r1,R03,0.7270
real_claude_b021_P3_r1,R04,0.9164
real_claude_b021_P3_r1,R05,0.7688
real_claude_b021_P3_r1,R06,0.6852
real_claude_b021_P3_r1,R07,0.0000
real_claude_b021_P3_r1,S01,0.7967
real_claude_b021_P3_r1,S02,0.4986
real_claude_b021_P3_r1,S03,0.3231
real_claude_b021_P3_r1,S04,0.8607
real_claude_b021_P3_r1,S05,0.5655
real_claude_b021_P3_r1,S06,0.0000
real_claude_b021_P3_r1,S07,0.7577
real_claude_b021_P3_r1,S08,0.1922
real_claude_b021_P3_r1,S09,0.4986
real_claude_b021_P3_r1,S10,0.0000
real_claude_b021_P3_r1,X01,0.0000
real_claude_b021_P3_r1,X02,0.2669
real_claude_b021_P3_r1,X05,0.3816
real_claude_b021_P3_r2,C01,0.3983
real_claude_b021_P3_r2,C02,0.0000
real_claude_b021_P3_r2,C03,0.0000
real_claude_b021_P3_r2,C05,0.0000
real_claude_b021_P3_r2,C06,0.5153
real_claude_b021_P3_r2,D04,0.5125
real_claude_b021_P3_r2,D05,0.0000
real_claude_b021_P3_r2,F01,0.0000
real_claude_b021_P3_r2,F02,0.4290
real_claude_b021_P3_r2,F03,0.5710
real_claude_b021_P3_r2,F04,0.9944
real_claude_b021_P3_r2,F05,0.0000
real_claude_b021_P3_r2,F06,0.0000
real_claude_b021_P3_r2,F07,0.0000
real_claude_b021_P3_r2,F08,0.0557
real_claude_b021_P3_r2,L01,0.1727
real_claude_b021_P3_r2,L02,0.1838
real_claude_b021_P3_r2,L03,0.2396
real_claude_b021_P3_r2,L04,0.3872
real_claude_b021_P3_r2,L05,0.1699
real_claude_b021_P3_r2,L06,0.9053
real_claude_b021_P3_r2,L07,0.4457
real_claude_b021_P3_r2,L08,0.4011
real_claude_b021_P3_r2,L09,0.2173
real_claude_b021_P3_r2,M01,0.3287
real_claude_b021_P3_r2,M02,0.3983
real_claude_b021_P3_r2,M05,0.5320
real_claude_b021_P3_r2,P01,0.2368
real_claude_b021_P3_r2,R01,0.3872
real_claude_b021_P3_r2,R02,0.5515
real_claude_b021_P3_r2,R03,0.8663
real_claude_b021_P3_r2,R04,0.9805
real_claude_b021_P3_r2,R05,0.3565
real_claude_b021_P3_r2,R06,0.4791
real_claude_b021_P3_r2,R07,0.0000
real_claude_b021_P3_r2,S01,0.9889
real_claude_b021_P3_r2,S02,0.3872
real_claude_b021_P3_r2,S03,0.6602
real_claude_b021_P3_r2,S04,0.9721
real_claude_b021_P3_r2,S05,0.7270
real_claude_b021_P3_r2,S06,0.2368
real_claude_b021_P3_r2,S07,0.9554
real_claude_b021_P3_r2,S08,0.0000
real_claude_b021_P3_r2,S09,0.5014
real_claude_b021_P3_r2,S10,0.0000
real_claude_b021_P3_r2,X01,0.0000
real_claude_b021_P3_r2,X02,0.6158
real_claude_b021_P3_r2,X05,0.4958
real_claude_b022_P1_r1,C01,0.4206
real_claude_b022_P1_r1,C02,0.0000
real_claude_b022_P1_r1,C03,0.0000
real_claude_b022_P1_r1,C05,0.0000
real_claude_b022_P1_r1,C06,0.1532
real_claude_b022_P1_r1,D04,0.7716
real_claude_b022_P1_r1,D05,0.0000
real_claude_b022_P1_r1,F01,0.4903
real_claude_b022_P1_r1,F02,0.8802
real_claude_b022_P1_r1,F03,0.5850
real_claude_b022_P1_r1,F04,0.0000
real_claude_b022_P1_r1,F05,0.0000
real_claude_b022_P1_r1,F06,0.0000
real_claude_b022_P1_r1,F07,0.0000
real_claude_b022_P1_r1,F08,0.0836
real_claude_b022_P1_r1,L01,0.2006
real_claude_b022_P1_r1,L02,0.1978
real_claude_b022_P1_r1,L03,0.5794
real_claude_b022_P1_r1,L04,0.2869
real_claude_b022_P1_r1,L05,0.3565
real_claude_b022_P1_r1,L06,0.6769
real_claude_b022_P1_r1,L07,0.2563
real_claude_b022_P1_r1,L08,0.2674
real_claude_b022_P1_r1,L09,0.5850
real_claude_b022_P1_r1,M01,0.1476
real_claude_b022_P1_r1,M02,0.4373
real_claude_b022_P1_r1,M05,0.2256
real_claude_b022_P1_r1,P01,0.3621
real_claude_b022_P1_r1,R01,0.6685
real_claude_b022_P1_r1,R02,0.3315
real_claude_b022_P1_r1,R03,0.2897
real_claude_b022_P1_r1,R04,0.8468
real_claude_b022_P1_r1,R05,0.6769
real_claude_b022_P1_r1,R06,0.9136
real_claude_b022_P1_r1,R07,0.3844
real_claude_b022_P1_r1,S01,0.5209
