split,model,estimand,group,n,fpr,fpr_ci_low,fpr_ci_high,delta,delta_ci_low,delta_ci_high,note
holdout_genre_seo,main,full,source=shakin,18,0.05555555555555555,0.05555555555555555,0.05555555555555555,-0.26179981634527094,-0.35795795795795793,-0.1700854700854701,малая выборка
holdout_genre_seo,main,full,source=shakin_ru,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.02365591397849459,-0.07203579418344519,0.10891681627767802,малая выборка
holdout_genre_seo,main,full,source=sosnovskij,19,0.5789473684210527,0.5789473684210527,0.5789473684210527,0.2776228651097944,0.18107880714218944,0.3676418502514699,малая выборка
holdout_genre_seo,main,full,source=sosnovskij_ru,17,0.5882352941176471,0.5882352941176471,0.5882352941176471,0.2862550960978451,0.19114968391728276,0.37550237486298865,малая выборка
holdout_genre_seo,main,full,source=spbgu,59,0.4576271186440678,0.4576271186440678,0.4576271186440678,0.16330087750931604,0.06162711864406778,0.2521476665892733,
holdout_genre_seo,main,full,source=author_archive,6,0.16666666666666666,0.16666666666666666,0.16666666666666666,-0.1445164775796867,-0.24209245742092458,-0.05538057742782154,малая выборка
holdout_genre_seo,main,full,source=texterra_ru,13,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.31210592686002525,0.21598521598521603,0.4012022709562507,малая выборка
holdout_genre_seo,main,full,source=urfu,48,0.5,0.5,0.5,0.20608695652173914,0.10668380462724936,0.29227053140096615,
holdout_genre_seo,main,net,весь человеческий тест,623,0.3451043338683788,0.2698412698412698,0.43,,,,
holdout_genre_seo,main,net,HH-formal-register,167,0.5688622754491018,0.49295774647887325,0.78125,0.30570438071225975,0.18685401735194268,0.5189472167523174,
holdout_genre_seo,main,net,HH-polished,152,0.1513157894736842,0.11666666666666667,0.21875,-0.25632752262822667,-0.33160919540229883,-0.15247584541062803,
holdout_genre_seo,main,net,HH-translation,73,0.2054794520547945,0.1232876712328767,0.3013698630136986,-0.15815691158156914,-0.30217930217930217,-0.032104863221884494,
holdout_genre_seo,main,net,genre=news,152,0.1513157894736842,0.11666666666666667,0.21875,-0.25632752262822667,-0.33160919540229883,-0.15247584541062803,
holdout_genre_seo,main,net,genre=science,167,0.5688622754491018,0.49295774647887325,0.78125,0.30570438071225975,0.18685401735194268,0.5189472167523174,
holdout_genre_seo,main,net,genre=seo,231,0.354978354978355,0.25,0.4584837545126354,0.015692640692640702,-0.1448492829967808,0.16854020296643246,
holdout_genre_seo,main,net,genre=translation,73,0.2054794520547945,0.1232876712328767,0.3013698630136986,-0.15815691158156914,-0.30217930217930217,-0.032104863221884494,
holdout_genre_seo,main,net,hh_all,392,0.3392857142857143,0.23617339312406577,0.4663951120162933,-0.015692640692640702,-0.16854020296643246,0.1448492829967808,
holdout_genre_seo,main,net,len_long,206,0.49514563106796117,0.4421768707482993,0.5620915032679739,0.2241624176387046,0.12326661965974217,0.30966137816717976,
holdout_genre_seo,main,net,len_mid,188,0.3723404255319149,0.26609442060085836,0.5054945054945055,0.03900709219858156,-0.042693374313320265,0.14641362694957522,
holdout_genre_seo,main,net,len_short,229,0.18777292576419213,0.13218390804597702,0.25333333333333335,-0.24877529758606165,-0.32167832167832167,-0.17575073663093224,
holdout_genre_seo,main,net,source=alaev,21,0.0,0.0,0.0,-0.35714285714285715,-0.4405144694533762,-0.2812939521800281,
holdout_genre_seo,main,net,source=buriy_2014,60,0.11666666666666667,0.11666666666666667,0.11666666666666667,-0.25278271166370636,-0.33160919540229883,-0.1773764258555133,
holdout_genre_seo,main,net,source=convertmonster,1,0.0,0.0,0.0,-0.34565916398713825,-0.4331450094161959,-0.26721763085399447,малая выборка
holdout_genre_seo,main,net,source=cyberleninka,60,0.7166666666666667,0.5740740740740741,0.8620689655172413,0.4111604499703967,0.23296703296703292,0.5835241815977368,
holdout_genre_seo,main,net,source=devaka_ru,33,0.3939393939393939,0.3939393939393939,0.3939393939393939,0.05156651258346173,-0.03913147220233837,0.13361398718094586,
holdout_genre_seo,main,net,source=drmax,22,0.3181818181818182,0.3181818181818182,0.3181818181818182,-0.027908032067765876,-0.12089381207028266,0.0523866112101406,
holdout_genre_seo,main,net,source=drmax_su,8,0.5,0.5,0.5,0.15691056910569107,0.06725146198830412,0.23425499231950847,малая выборка
holdout_genre_seo,main,net,source=gazeta,60,0.15,0.15,0.15,-0.21589698046181174,-0.2939716312056737,-0.1351123595505618,
holdout_genre_seo,main,net,source=labrika,4,0.5,0.5,0.5,0.15589660743134087,0.06837606837606836,0.23333333333333334,малая выборка
holdout_genre_seo,main,net,source=lenta,32,0.21875,0.21875,0.21875,-0.13319585448392557,-0.22387295081967212,-0.052334337349397575,
holdout_genre_seo,main,net,source=madcats,30,0.3,0.3,0.3,-0.047386172006745386,-0.14097222222222222,0.03277074542897329,
holdout_genre_seo,main,net,source=madcats_ru,11,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.2039512774806892,0.11688311688311687,0.2810622213607288,малая выборка
holdout_genre_seo,main,net,source=optimizatorsha_ru,5,0.2,0.2,0.2,-0.14627831715210354,-0.237609841827768,-0.0692307692307692,малая выборка
holdout_genre_seo,main,net,source=rusltc,73,0.2054794520547945,0.1232876712328767,0.3013698630136986,-0.15815691158156914,-0.30217930217930217,-0.032104863221884494,
holdout_genre_seo,main,net,source=seoprofy_ua,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3231182795698924,0.23435225618631728,0.39999999999999997,малая выборка
holdout_genre_seo,main,net,source=seopulses,12,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.012002182214948198,-0.10334788937409028,0.06770833333333331,малая выборка
holdout_genre_seo,main,net,source=seopulses_ru,5,0.8,0.8,0.8,0.4585760517799353,0.3727788279773157,0.5359375000000001,малая выборка
holdout_genre_seo,main,net,source=shakin,18,0.05555555555555555,0.05555555555555555,0.05555555555555555,-0.2981634527089072,-0.38481141692150866,-0.22012937595129375,малая выборка
holdout_genre_seo,main,net,source=shakin_ru,3,0.0,0.0,0.0,-0.3467741935483871,-0.4342105263157895,-0.2702205882352941,малая выборка
holdout_genre_seo,main,net,source=sosnovskij,19,0.47368421052631576,0.47368421052631576,0.47368421052631576,0.13262460787730912,0.04369835479788575,0.21177944862155385,малая выборка
holdout_genre_seo,main,net,source=sosnovskij_ru,17,0.5882352941176471,0.5882352941176471,0.5882352941176471,0.2499514657348088,0.16217013121037893,0.32721236642805274,малая выборка
holdout_genre_seo,main,net,source=spbgu,59,0.4406779661016949,0.4406779661016949,0.4406779661016949,0.10557158312297149,0.01004733547106429,0.1862250398930435,
holdout_genre_seo,main,net,source=author_archive,6,0.16666666666666666,0.16666666666666666,0.16666666666666666,-0.1801728795245813,-0.2704815509693559,-0.10272684532204987,малая выборка
holdout_genre_seo,main,net,source=texterra_ru,13,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.3546027742749054,0.2655035685963521,0.4323076923076923,малая выборка
holdout_genre_seo,main,net,source=urfu,48,0.5416666666666666,0.5416666666666666,0.5416666666666666,0.21297101449275357,0.12361441013460012,0.28669379144062684,
holdout_genre_seo,format-only,full,весь человеческий тест,623,0.008025682182985553,0.0013054830287206266,0.020146520146520148,,,,
holdout_genre_seo,format-only,full,HH-formal-register,167,0.017964071856287425,0.0,0.08571428571428572,0.013578106944006723,-0.007446956835535435,0.07974004162254919,
holdout_genre_seo,format-only,full,HH-polished,152,0.0,0.0,0.0,-0.010615711252653927,-0.025936599423631124,-0.0017605633802816902,
holdout_genre_seo,format-only,full,HH-translation,73,0.0,0.0,0.0,-0.00909090909090909,-0.023255813953488372,-0.0014388489208633094,
holdout_genre_seo,format-only,full,genre=news,152,0.0,0.0,0.0,-0.010615711252653927,-0.025936599423631124,-0.0017605633802816902,
holdout_genre_seo,format-only,full,genre=science,167,0.017964071856287425,0.0,0.08571428571428572,0.013578106944006723,-0.007446956835535435,0.07974004162254919,
holdout_genre_seo,format-only,full,genre=seo,231,0.008658008658008658,0.0,0.025510204081632654,0.0010049474335188623,-0.019632454261429524,0.02072538860103627,
holdout_genre_seo,format-only,full,genre=translation,73,0.0,0.0,0.0,-0.00909090909090909,-0.023255813953488372,-0.0014388489208633094,
holdout_genre_seo,format-only,full,hh_all,392,0.007653061224489796,0.0,0.027131782945736434,-0.0010049474335188623,-0.02072538860103627,0.019632454261429524,
holdout_genre_seo,format-only,full,len_long,206,0.014563106796116505,0.0,0.046511627906976744,0.009766943726572141,-0.0035231521426517115,0.04091097308488613,
holdout_genre_seo,format-only,full,len_mid,188,0.005319148936170213,0.0,0.01935483870967742,-0.003876253362680362,-0.016548463356973995,0.006643317139306293,
holdout_genre_seo,format-only,full,len_short,229,0.004366812227074236,0.0,0.017699115044247787,-0.0057854720368851545,-0.025,0.010272434332584708,
holdout_genre_seo,format-only,full,source=alaev,21,0.0,0.0,0.0,-0.008305647840531562,-0.020703933747412008,-0.0013531799729364006,
holdout_genre_seo,format-only,full,source=buriy_2014,60,0.0,0.0,0.0,-0.008880994671403197,-0.022058823529411766,-0.0014771048744460858,
holdout_genre_seo,format-only,full,source=convertmonster,1,0.0,0.0,0.0,-0.008038585209003215,-0.020224719101123594,-0.001288659793814433,малая выборка
holdout_genre_seo,format-only,full,source=cyberleninka,60,0.05,0.0,0.14814814814814814,0.046447602131438726,-0.005780346820809248,0.14035087719298245,
holdout_genre_seo,format-only,full,source=devaka_ru,33,0.0,0.0,0.0,-0.00847457627118644,-0.02072538860103627,-0.0014064697609001407,
holdout_genre_seo,format-only,full,source=drmax,22,0.0,0.0,0.0,-0.008319467554076539,-0.02071563088512241,-0.0013966480446927375,
holdout_genre_seo,format-only,full,source=drmax_su,8,0.0,0.0,0.0,-0.008130081300813009,-0.020172910662824207,-0.0013003901170351106,малая выборка
holdout_genre_seo,format-only,full,source=gazeta,60,0.0,0.0,0.0,-0.008880994671403197,-0.021671826625386997,-0.0014771048744460858,
holdout_genre_seo,format-only,full,source=labrika,4,0.0,0.0,0.0,-0.008077544426494346,-0.019464720194647202,-0.0013315579227696406,малая выборка
holdout_genre_seo,format-only,full,source=lenta,32,0.0,0.0,0.0,-0.008460236886632826,-0.020710059171597635,-0.0013440860215053765,
holdout_genre_seo,format-only,full,source=madcats,30,0.0,0.0,0.0,-0.008431703204047217,-0.02097902097902098,-0.0013245033112582781,
holdout_genre_seo,format-only,full,source=madcats_ru,11,0.0,0.0,0.0,-0.008169934640522876,-0.020179372197309416,-0.0012987012987012987,малая выборка
holdout_genre_seo,format-only,full,source=optimizatorsha_ru,5,0.0,0.0,0.0,-0.008090614886731391,-0.019955654101995565,-0.0013623978201634877,малая выборка
holdout_genre_seo,format-only,full,source=rusltc,73,0.0,0.0,0.0,-0.00909090909090909,-0.023255813953488372,-0.0014388489208633094,
holdout_genre_seo,format-only,full,source=seoprofy_ua,3,0.0,0.0,0.0,-0.008064516129032258,-0.019736842105263157,-0.0012836970474967907,малая выборка
holdout_genre_seo,format-only,full,source=seopulses,12,0.0,0.0,0.0,-0.008183306055646482,-0.020253164556962026,-0.0013477088948787063,малая выборка
holdout_genre_seo,format-only,full,source=seopulses_ru,5,0.2,0.2,0.2,0.1935275080906149,0.18222222222222223,0.2,малая выборка
holdout_genre_seo,format-only,full,source=shakin,18,0.0,0.0,0.0,-0.008264462809917356,-0.020072992700729927,-0.0013175230566534915,малая выборка
holdout_genre_seo,format-only,full,source=shakin_ru,3,0.0,0.0,0.0,-0.008064516129032258,-0.019642857142857142,-0.0012919896640826874,малая выборка
holdout_genre_seo,format-only,full,source=sosnovskij,19,0.0,0.0,0.0,-0.008278145695364239,-0.020440251572327043,-0.0013550135501355014,малая выборка
holdout_genre_seo,format-only,full,source=sosnovskij_ru,17,0.0,0.0,0.0,-0.00825082508250825,-0.02095238095238095,-0.0013531799729364006,малая выборка
holdout_genre_seo,format-only,full,source=spbgu,59,0.0,0.0,0.0,-0.008865248226950355,-0.02185792349726776,-0.0015082956259426848,
holdout_genre_seo,format-only,full,source=author_archive,6,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16018368449486764,0.14884929472902747,0.16666666666666666,малая выборка
holdout_genre_seo,format-only,full,source=texterra_ru,13,0.0,0.0,0.0,-0.00819672131147541,-0.02027027027027027,-0.0013245033112582781,малая выборка
holdout_genre_seo,format-only,full,source=urfu,48,0.0,0.0,0.0,-0.008695652173913044,-0.02112676056338028,-0.0013717421124828531,
holdout_genre_seo,length-only,full,весь человеческий тест,623,0.6757624398073836,0.5037220843672456,0.8291746641074856,,,,
holdout_genre_seo,length-only,full,HH-formal-register,167,0.281437125748503,0.15673981191222572,0.7049180327868853,-0.5387383128479882,-0.6901515151515152,-0.09022931206380858,
holdout_genre_seo,length-only,full,HH-polished,152,0.9078947368421053,0.8333333333333334,0.9833333333333333,0.307045479941893,0.08904795569694834,0.49343449080828716,
holdout_genre_seo,length-only,full,HH-translation,73,0.7945205479452054,0.6986301369863014,0.8904109589041096,0.1345205479452054,-0.07504873294346981,0.34625784122863945,
holdout_genre_seo,length-only,full,genre=news,152,0.9078947368421053,0.8333333333333334,0.9833333333333333,0.307045479941893,0.08904795569694834,0.49343449080828716,
holdout_genre_seo,length-only,full,genre=science,167,0.281437125748503,0.15673981191222572,0.7049180327868853,-0.5387383128479882,-0.6901515151515152,-0.09022931206380858,
holdout_genre_seo,length-only,full,genre=seo,231,0.7705627705627706,0.6235955056179775,0.8868778280542986,0.15066481137909704,-0.13038890095906142,0.423419636084481,
holdout_genre_seo,length-only,full,genre=translation,73,0.7945205479452054,0.6986301369863014,0.8904109589041096,0.1345205479452054,-0.07504873294346981,0.34625784122863945,
holdout_genre_seo,length-only,full,hh_all,392,0.6198979591836735,0.37735849056603776,0.8540145985401459,-0.15066481137909704,-0.423419636084481,0.13038890095906142,
holdout_genre_seo,length-only,full,len_long,206,0.20388349514563106,0.09022556390977443,0.43703703703703706,-0.704989406533026,-0.8148656898656899,-0.4859072909387375,
holdout_genre_seo,length-only,full,len_mid,188,0.8085106382978723,0.7336956521739131,0.8802816901408451,0.19011983370017116,-0.01334397612313254,0.3832982437438371,
holdout_genre_seo,length-only,full,len_short,229,0.9912663755458515,0.9769585253456221,1.0,0.4988805887438211,0.2994711466983837,0.6520662028252161,
holdout_genre_seo,length-only,full,source=alaev,21,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.18770764119601324,0.022888713496448276,0.3536826495304003,
holdout_genre_seo,length-only,full,source=buriy_2014,60,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.1743635287152161,0.0023474178403756207,0.34737827715355807,
holdout_genre_seo,length-only,full,source=convertmonster,1,1.0,1.0,1.0,0.3247588424437299,0.1657940663176265,0.4991119005328597,малая выборка
holdout_genre_seo,length-only,full,source=cyberleninka,60,0.65,0.5416666666666666,0.7954545454545454,-0.028507992895204226,-0.24112271540469965,0.20064550833781603,
