document_id,origin_class,genre,prompt_condition,regulation_level,index_common,score_format,index_common_plus_format,n_features_common,n_features_format,excluded_categories
real_claude_b023_P3_r1,A,analytics,P3,,56.7982,75.0000,59.9638,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b023_P3_r2,A,analytics,P3,,56.5789,62.5000,57.6087,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b024_P1_r1,A,analytics,P1,,56.2865,75.0000,59.5411,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b024_P1_r2,A,analytics,P1,,48.9035,75.0000,53.4420,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b024_P2_r1,A,analytics,P2,,31.7251,75.0000,39.2512,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b024_P2_r2,A,analytics,P2,,40.7164,75.0000,46.6787,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b024_P3_r1,A,analytics,P3,,40.4240,75.0000,46.4372,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b024_P3_r2,A,analytics,P3,,62.2807,62.5000,62.3188,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b025_P1_r1,A,analytics,P1,,66.2281,25.0000,59.0580,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b025_P1_r2,A,analytics,P1,,55.4094,62.5000,56.6425,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b025_P2_r1,A,analytics,P2,,34.9415,100.0000,46.2560,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b025_P2_r2,A,analytics,P2,,43.5673,100.0000,53.3816,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b025_P3_r1,A,analytics,P3,,59.7953,37.5000,55.9179,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b025_P3_r2,A,analytics,P3,,56.4327,25.0000,50.9662,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b026_P1_r1,A,analytics,P1,,55.4094,37.5000,52.2947,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b026_P1_r2,A,analytics,P1,,47.4415,75.0000,52.2343,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b026_P2_r1,A,analytics,P2,,55.4094,75.0000,58.8164,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b026_P2_r2,A,analytics,P2,,34.5760,100.0000,45.9541,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b026_P3_r1,A,analytics,P3,,51.8275,50.0000,51.5097,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b026_P3_r2,A,analytics,P3,,56.4327,50.0000,55.3140,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b027_P1_r1,A,analytics,P1,,42.1784,50.0000,43.5386,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b027_P1_r2,A,analytics,P1,,52.1199,50.0000,51.7512,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b027_P2_r1,A,analytics,P2,,48.3187,62.5000,50.7850,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b027_P2_r2,A,analytics,P2,,55.3363,87.5000,60.9300,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b027_P3_r1,A,analytics,P3,,54.5322,50.0000,53.7440,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b027_P3_r2,A,analytics,P3,,68.9327,50.0000,65.6401,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b028_P1_r1,A,analytics,P1,,48.6111,50.0000,48.8527,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b028_P1_r2,A,analytics,P1,,40.5702,62.5000,44.3841,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b028_P2_r1,A,analytics,P2,,43.4211,87.5000,51.0870,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b028_P2_r2,A,analytics,P2,,34.9415,62.5000,39.7343,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b028_P3_r1,A,analytics,P3,,46.8567,25.0000,43.0556,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b028_P3_r2,A,analytics,P3,,41.9591,25.0000,39.0097,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b029_P1_r1,A,analytics,P1,,35.5263,50.0000,38.0435,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b029_P1_r2,A,analytics,P1,,61.6228,62.5000,61.7754,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b029_P2_r1,A,analytics,P2,,37.2076,75.0000,43.7802,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b029_P2_r2,A,analytics,P2,,44.1520,75.0000,49.5169,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b029_P3_r1,A,analytics,P3,,55.0439,37.5000,51.9928,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b029_P3_r2,A,analytics,P3,,66.6667,12.5000,57.2464,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b030_P1_r1,A,analytics,P1,,68.2749,37.5000,62.9227,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b030_P1_r2,A,analytics,P1,,43.4211,50.0000,44.5652,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b030_P2_r1,A,analytics,P2,,55.5556,75.0000,58.9372,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b030_P2_r2,A,analytics,P2,,51.6082,87.5000,57.8502,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b030_P3_r1,A,analytics,P3,,63.1579,62.5000,63.0435,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b030_P3_r2,A,analytics,P3,,57.0906,75.0000,60.2053,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b031_P1_r1,A,commercial,P1,,45.9795,50.0000,46.6787,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b031_P1_r2,A,commercial,P1,,41.3743,50.0000,42.8744,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b031_P2_r1,A,commercial,P2,,39.1082,87.5000,47.5242,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b031_P2_r2,A,commercial,P2,,36.2573,75.0000,42.9952,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b031_P3_r1,A,commercial,P3,,41.0819,37.5000,40.4589,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b031_P3_r2,A,commercial,P3,,46.3450,50.0000,46.9807,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b032_P1_r1,A,commercial,P1,,36.0380,62.5000,40.6401,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b032_P1_r2,A,commercial,P1,,46.0526,62.5000,48.9130,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b032_P2_r1,A,commercial,P2,,48.6842,62.5000,51.0870,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b032_P2_r2,A,commercial,P2,,51.1696,100.0000,59.6618,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b032_P3_r1,A,commercial,P3,,44.5175,50.0000,45.4710,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b032_P3_r2,A,commercial,P3,,50.5848,50.0000,50.4831,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b033_P1_r1,A,commercial,P1,,63.7427,50.0000,61.3527,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b033_P1_r2,A,commercial,P1,,59.7222,50.0000,58.0314,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b033_P2_r1,A,commercial,P2,,42.3977,87.5000,50.2415,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b033_P2_r2,A,commercial,P2,,59.0643,75.0000,61.8357,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b033_P3_r1,A,commercial,P3,,66.8860,50.0000,63.9493,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b033_P3_r2,A,commercial,P3,,46.3450,50.0000,46.9807,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b034_P1_r1,A,commercial,P1,,50.0731,62.5000,52.2343,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b034_P1_r2,A,commercial,P1,,44.5175,75.0000,49.8188,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b034_P2_r1,A,commercial,P2,,48.6842,50.0000,48.9130,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b034_P2_r2,A,commercial,P2,,72.4415,75.0000,72.8865,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b034_P3_r1,A,commercial,P3,,56.1404,50.0000,55.0725,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b034_P3_r2,A,commercial,P3,,44.7368,62.5000,47.8261,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b035_P1_r1,A,commercial,P1,,53.6550,50.0000,53.0193,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b035_P1_r2,A,commercial,P1,,51.2427,37.5000,48.8527,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b035_P2_r1,A,commercial,P2,,51.3889,87.5000,57.6691,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b035_P2_r2,A,commercial,P2,,47.0029,87.5000,54.0459,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b035_P3_r1,A,commercial,P3,,51.2427,50.0000,51.0266,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b035_P3_r2,A,commercial,P3,,50.5117,37.5000,48.2488,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b036_P1_r1,A,commercial,P1,,47.9532,37.5000,46.1353,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b036_P1_r2,A,commercial,P1,,46.3450,37.5000,44.8068,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b036_P2_r1,A,commercial,P2,,52.1930,50.0000,51.8116,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b036_P2_r2,A,commercial,P2,,40.2047,100.0000,50.6039,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b036_P3_r1,A,commercial,P3,,41.8860,50.0000,43.2971,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b036_P3_r2,A,commercial,P3,,47.3684,37.5000,45.6522,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b037_P1_r1,A,commercial,P1,,43.4211,62.5000,46.7391,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b037_P1_r2,A,commercial,P1,,48.6842,75.0000,53.2609,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b037_P2_r1,A,commercial,P2,,63.3041,100.0000,69.6860,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b037_P2_r2,A,commercial,P2,,39.9123,100.0000,50.3623,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b037_P3_r1,A,commercial,P3,,47.8070,75.0000,52.5362,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b037_P3_r2,A,commercial,P3,,57.1637,50.0000,55.9179,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b038_P1_r1,A,commercial,P1,,49.1228,50.0000,49.2754,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b038_P1_r2,A,commercial,P1,,55.9942,62.5000,57.1256,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b038_P2_r1,A,commercial,P2,,51.9737,62.5000,53.8043,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b038_P2_r2,A,commercial,P2,,41.7398,50.0000,43.1763,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b038_P3_r1,A,commercial,P3,,54.8977,37.5000,51.8720,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b038_P3_r2,A,commercial,P3,,47.6608,25.0000,43.7198,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b039_P1_r1,A,commercial,P1,,56.5789,62.5000,57.6087,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b039_P1_r2,A,commercial,P1,,67.1053,25.0000,59.7826,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b039_P2_r1,A,commercial,P2,,60.2339,100.0000,67.1498,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b039_P2_r2,A,commercial,P2,,42.6170,100.0000,52.5966,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b039_P3_r1,A,commercial,P3,,42.3977,50.0000,43.7198,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b039_P3_r2,A,commercial,P3,,56.5058,50.0000,55.3744,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b040_P1_r1,A,commercial,P1,,73.3187,37.5000,67.0894,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b040_P1_r2,A,commercial,P1,,59.9415,62.5000,60.3865,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b040_P2_r1,A,commercial,P2,,69.2982,50.0000,65.9420,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b040_P2_r2,A,commercial,P2,,62.7924,62.5000,62.7415,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b040_P3_r1,A,commercial,P3,,60.3801,62.5000,60.7488,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b040_P3_r2,A,commercial,P3,,45.0292,37.5000,43.7198,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b041_P1_r1,A,commercial,P1,,42.6170,25.0000,39.5531,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b041_P1_r2,A,commercial,P1,,45.7602,62.5000,48.6715,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b041_P2_r1,A,commercial,P2,,49.4152,75.0000,53.8647,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b041_P2_r2,A,commercial,P2,,39.7661,100.0000,50.2415,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b041_P3_r1,A,commercial,P3,,41.0819,37.5000,40.4589,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b041_P3_r2,A,commercial,P3,,47.6608,12.5000,41.5459,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b042_P1_r1,A,commercial,P1,,57.3830,37.5000,53.9251,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b042_P1_r2,A,commercial,P1,,41.8860,37.5000,41.1232,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b042_P2_r1,A,commercial,P2,,64.4006,75.0000,66.2440,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b042_P2_r2,A,commercial,P2,,44.2251,87.5000,51.7512,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b042_P3_r1,A,commercial,P3,,47.0760,50.0000,47.5845,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b042_P3_r2,A,commercial,P3,,29.8977,25.0000,29.0459,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b043_P1_r1,A,commercial,P1,,63.5234,62.5000,63.3454,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b043_P1_r2,A,commercial,P1,,70.6871,62.5000,69.2633,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b043_P2_r1,A,commercial,P2,,38.8889,50.0000,40.8213,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b043_P2_r2,A,commercial,P2,,41.2281,87.5000,49.2754,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b043_P3_r1,A,commercial,P3,,61.4035,62.5000,61.5942,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b043_P3_r2,A,commercial,P3,,64.0351,50.0000,61.5942,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b044_P1_r1,A,commercial,P1,,56.5058,37.5000,53.2005,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b044_P1_r2,A,commercial,P1,,57.3830,75.0000,60.4469,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b044_P2_r1,A,commercial,P2,,35.4532,75.0000,42.3309,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b044_P2_r2,A,commercial,P2,,42.5439,75.0000,48.1884,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b044_P3_r1,A,commercial,P3,,43.9327,50.0000,44.9879,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b044_P3_r2,A,commercial,P3,,37.7924,62.5000,42.0894,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b045_P1_r1,A,commercial,P1,,55.9211,50.0000,54.8913,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b045_P1_r2,A,commercial,P1,,75.2924,37.5000,68.7198,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b045_P2_r1,A,commercial,P2,,51.9006,75.0000,55.9179,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b045_P2_r2,A,commercial,P2,,49.1959,62.5000,51.5097,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b045_P3_r1,A,commercial,P3,,59.5029,25.0000,53.5024,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b045_P3_r2,A,commercial,P3,,44.5906,37.5000,43.3575,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
deepseek_pro_b001_P1_r1,A,seo,P1,,43.6404,87.5000,51.2681,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
deepseek_pro_b001_P1_r2,A,seo,P1,,45.8333,62.5000,48.7319,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
deepseek_pro_b001_P2_r1,A,seo,P2,,48.2456,100.0000,57.2464,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
deepseek_pro_b001_P2_r2,A,seo,P2,,48.3918,100.0000,57.3671,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
deepseek_pro_b001_P3_r1,A,seo,P3,,48.6842,12.5000,42.3913,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
deepseek_pro_b001_P3_r2,A,seo,P3,,45.3216,12.5000,39.6135,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
deepseek_pro_b002_P1_r1,A,seo,P1,,59.2105,62.5000,59.7826,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
deepseek_pro_b002_P1_r2,A,seo,P1,,71.8567,62.5000,70.2295,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
deepseek_pro_b002_P2_r1,A,seo,P2,,69.9561,75.0000,70.8333,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
deepseek_pro_b002_P2_r2,A,seo,P2,,58.9912,87.5000,63.9493,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
deepseek_pro_b002_P3_r1,A,seo,P3,,47.2222,0.0000,39.0097,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
deepseek_pro_b002_P3_r2,A,seo,P3,,57.5292,50.0000,56.2198,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
deepseek_pro_b003_P1_r1,A,seo,P1,,46.3450,87.5000,53.5024,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
deepseek_pro_b003_P1_r2,A,seo,P1,,60.4532,75.0000,62.9831,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
deepseek_pro_b003_P2_r1,A,seo,P2,,62.9386,87.5000,67.2101,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
deepseek_pro_b003_P2_r2,A,seo,P2,,71.1988,100.0000,76.2077,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
deepseek_pro_b003_P3_r1,A,seo,P3,,58.6257,0.0000,48.4300,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
deepseek_pro_b003_P3_r2,A,seo,P3,,62.8655,12.5000,54.1063,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
deepseek_pro_b004_P1_r1,A,seo,P1,,54.0205,75.0000,57.6691,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
deepseek_pro_b004_P1_r2,A,seo,P1,,52.4123,62.5000,54.1667,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
deepseek_pro_b004_P2_r1,A,seo,P2,,58.7719,87.5000,63.7681,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
deepseek_pro_b004_P2_r2,A,seo,P2,,60.8918,75.0000,63.3454,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
