document_id,origin_class,source,genre,in_current_registry,n_sentences,repeat_share,repeated_unique,max_multiplicity,longest_repeated_block,repeat_char_share,adjacent_share,glued_per_1000w,verdict
human_seo_sosnovskij_ru_0011,H,sosnovskij_ru,seo,1,47,0.0,0,1,0,0.0,0.0,0.0,
human_seo_sosnovskij_ru_0012,H,sosnovskij_ru,seo,1,64,0.03125,1,2,1,0.017158,0.0,1.097695,
human_seo_sosnovskij_ru_0013,H,sosnovskij_ru,seo,1,66,0.0,0,1,0,0.0,0.0,0.0,
human_seo_sosnovskij_ru_0014,H,sosnovskij_ru,seo,1,86,0.069767,3,2,1,0.044432,0.0,0.0,
human_seo_sosnovskij_ru_0015,H,sosnovskij_ru,seo,1,56,0.0,0,1,0,0.0,0.0,1.358696,
human_seo_sosnovskij_ru_0018,H,sosnovskij_ru,seo,1,69,0.0,0,1,0,0.0,0.0,0.981354,
human_seo_sosnovskij_ru_0019,H,sosnovskij_ru,seo,1,105,0.0,0,1,0,0.0,0.0,2.121641,
human_seo_sosnovskij_ru_0021,H,sosnovskij_ru,seo,1,75,0.026667,1,2,1,0.013915,0.0,0.0,
human_seo_sosnovskij_ru_0022,H,sosnovskij_ru,seo,1,61,0.0,0,1,0,0.0,0.0,0.0,
human_seo_author_archive_0001,H,author_archive,seo,1,81,0.0,0,1,0,0.0,0.0,0.0,
human_seo_author_archive_0002,H,author_archive,seo,1,126,0.0,0,1,0,0.0,0.0,0.0,
human_seo_author_archive_0003,H,author_archive,seo,1,42,0.0,0,1,0,0.0,0.0,1.392758,
human_seo_author_archive_0004,H,author_archive,seo,1,51,0.0,0,1,0,0.0,0.0,0.0,
human_seo_author_archive_0005,H,author_archive,seo,1,56,0.0,0,1,0,0.0,0.0,0.0,
human_seo_author_archive_0006,H,author_archive,seo,1,239,0.0,0,1,0,0.0,0.0,0.706547,
human_seo_texterra_ru_0001,H,texterra_ru,seo,1,73,0.0,0,1,0,0.0,0.0,0.0,
human_seo_texterra_ru_0002,H,texterra_ru,seo,1,61,0.0,0,1,0,0.0,0.0,0.0,
human_seo_texterra_ru_0003,H,texterra_ru,seo,1,35,0.0,0,1,0,0.0,0.0,0.0,
human_seo_texterra_ru_0004,H,texterra_ru,seo,1,65,0.0,0,1,0,0.0,0.0,0.0,
human_seo_texterra_ru_0005,H,texterra_ru,seo,1,177,0.011299,1,2,1,0.006004,0.0,0.453926,
human_seo_texterra_ru_0006,H,texterra_ru,seo,1,102,0.0,0,1,0,0.0,0.0,1.32626,
human_seo_texterra_ru_0007,H,texterra_ru,seo,1,88,0.0,0,1,0,0.0,0.0,0.0,
human_seo_texterra_ru_0008,H,texterra_ru,seo,1,138,0.0,0,1,0,0.0,0.0,1.844168,
human_seo_texterra_ru_0009,H,texterra_ru,seo,1,83,0.024096,1,2,1,0.020997,0.0,0.0,
human_seo_texterra_ru_0010,H,texterra_ru,seo,1,44,0.0,0,1,0,0.0,0.0,0.0,
human_seo_texterra_ru_0011,H,texterra_ru,seo,1,81,0.0,0,1,0,0.0,0.0,0.0,
human_seo_texterra_ru_0012,H,texterra_ru,seo,1,48,0.0,0,1,0,0.0,0.0,0.0,
human_seo_texterra_ru_0018,H,texterra_ru,seo,1,50,0.0,0,1,0,0.0,0.0,0.0,
nemotron_b001_P1_r1,A,nemotron,seo,1,89,0.0,0,1,0,0.0,0.0,0.887311,
nemotron_b001_P1_r2,A,nemotron,seo,1,104,0.0,0,1,0,0.0,0.0,0.712251,
nemotron_b001_P2_r1,A,nemotron,seo,1,42,0.0,0,1,0,0.0,0.0,0.0,
nemotron_b001_P2_r2,A,nemotron,seo,1,41,0.0,0,1,0,0.0,0.0,1.745201,
nemotron_b001_P3_r1,A,nemotron,seo,1,121,0.0,0,1,0,0.0,0.0,2.010724,
nemotron_b001_P3_r2,A,nemotron,seo,1,121,0.0,0,1,0,0.0,0.0,0.683995,
nemotron_b002_P1_r1,A,nemotron,seo,1,52,0.0,0,1,0,0.0,0.0,1.242236,
nemotron_b002_P1_r2,A,nemotron,seo,1,47,0.0,0,1,0,0.0,0.0,2.688172,
nemotron_b002_P2_r1,A,nemotron,seo,1,41,0.0,0,1,0,0.0,0.0,0.0,
nemotron_b002_P2_r2,A,nemotron,seo,1,42,0.0,0,1,0,0.0,0.0,0.0,
nemotron_b002_P3_r1,A,nemotron,seo,1,71,0.0,0,1,0,0.0,0.0,1.030928,
nemotron_b002_P3_r2,A,nemotron,seo,1,109,0.0,0,1,0,0.0,0.0,1.186944,
nemotron_b003_P1_r1,A,nemotron,seo,1,32,0.0,0,1,0,0.0,0.0,0.0,
nemotron_b003_P1_r2,A,nemotron,seo,1,30,0.0,0,1,0,0.0,0.0,0.0,
nemotron_b003_P2_r1,A,nemotron,seo,1,39,0.0,0,1,0,0.0,0.0,0.0,
nemotron_b003_P2_r2,A,nemotron,seo,1,44,0.0,0,1,0,0.0,0.0,0.0,
nemotron_b003_P3_r1,A,nemotron,seo,1,43,0.0,0,1,0,0.0,0.0,1.650165,
nemotron_b003_P3_r2,A,nemotron,seo,1,56,0.0,0,1,0,0.0,0.0,0.0,
nemotron_b004_P1_r1,A,nemotron,seo,1,59,0.0,0,1,0,0.0,0.0,0.0,
nemotron_b004_P1_r2,A,nemotron,seo,1,83,0.0,0,1,0,0.0,0.0,1.703578,
nemotron_b004_P2_r1,A,nemotron,seo,1,57,0.0,0,1,0,0.0,0.0,0.0,
nemotron_b004_P2_r2,A,nemotron,seo,1,48,0.0,0,1,0,0.0,0.0,0.0,
nemotron_b004_P3_r1,A,nemotron,seo,1,116,0.0,0,1,0,0.0,0.0,0.631313,
nemotron_b004_P3_r2,A,nemotron,seo,1,113,0.0,0,1,0,0.0,0.0,0.629723,
nemotron_b005_P1_r1,A,nemotron,seo,1,77,0.0,0,1,0,0.0,0.0,0.886525,
nemotron_b005_P1_r2,A,nemotron,seo,1,125,0.0,0,1,0,0.0,0.0,0.0,
nemotron_b005_P2_r1,A,nemotron,seo,1,40,0.0,0,1,0,0.0,0.0,0.0,
nemotron_b005_P2_r2,A,nemotron,seo,1,35,0.0,0,1,0,0.0,0.0,0.0,
nemotron_b005_P3_r1,A,nemotron,seo,1,133,0.0,0,1,0,0.0,0.0,0.0,
nemotron_b005_P3_r2,A,nemotron,seo,1,74,0.0,0,1,0,0.0,0.0,0.0,
nemotron_b006_P1_r1,A,nemotron,seo,1,50,0.0,0,1,0,0.0,0.0,1.315789,
nemotron_b006_P1_r2,A,nemotron,seo,1,60,0.0,0,1,0,0.0,0.0,0.0,
nemotron_b006_P2_r1,A,nemotron,seo,1,31,0.0,0,1,0,0.0,0.0,0.0,
nemotron_b006_P2_r2,A,nemotron,seo,1,57,0.0,0,1,0,0.0,0.0,1.265823,
nemotron_b006_P3_r1,A,nemotron,seo,1,65,0.0,0,1,0,0.0,0.0,2.380952,
nemotron_b006_P3_r2,A,nemotron,seo,1,88,0.0,0,1,0,0.0,0.0,2.608696,
nemotron_b007_P1_r1,A,nemotron,seo,1,39,0.0,0,1,0,0.0,0.0,0.0,
nemotron_b007_P1_r2,A,nemotron,seo,1,40,0.0,0,1,0,0.0,0.0,1.631321,
nemotron_b007_P2_r1,A,nemotron,seo,1,29,0.0,0,1,0,0.0,0.0,0.0,
nemotron_b007_P2_r2,A,nemotron,seo,1,41,0.0,0,1,0,0.0,0.0,0.0,
nemotron_b007_P3_r1,A,nemotron,seo,1,56,0.0,0,1,0,0.0,0.0,0.0,
nemotron_b007_P3_r2,A,nemotron,seo,1,50,0.0,0,1,0,0.0,0.0,0.0,
nemotron_b008_P1_r1,A,nemotron,seo,1,58,0.0,0,1,0,0.0,0.0,0.0,
nemotron_b008_P1_r2,A,nemotron,seo,1,60,0.0,0,1,0,0.0,0.0,2.232143,
nemotron_b008_P2_r1,A,nemotron,seo,1,71,0.0,0,1,0,0.0,0.0,1.002004,
nemotron_b008_P2_r2,A,nemotron,seo,1,59,0.0,0,1,0,0.0,0.0,1.081081,
nemotron_b008_P3_r1,A,nemotron,seo,1,49,0.0,0,1,0,0.0,0.0,1.424501,
nemotron_b008_P3_r2,A,nemotron,seo,1,62,0.0,0,1,0,0.0,0.0,1.02145,
nemotron_b009_P1_r1,A,nemotron,seo,1,54,0.0,0,1,0,0.0,0.0,3.640777,
nemotron_b009_P1_r2,A,nemotron,seo,1,49,0.0,0,1,0,0.0,0.0,0.0,
nemotron_b009_P2_r1,A,nemotron,seo,1,30,0.0,0,1,0,0.0,0.0,0.0,
nemotron_b009_P2_r2,A,nemotron,seo,1,35,0.0,0,1,0,0.0,0.0,0.0,
nemotron_b009_P3_r1,A,nemotron,seo,1,103,0.0,0,1,0,0.0,0.0,0.711238,
nemotron_b009_P3_r2,A,nemotron,seo,1,70,0.0,0,1,0,0.0,0.0,0.0,
nemotron_b010_P1_r1,A,nemotron,seo,1,90,0.0,0,1,0,0.0,0.0,0.8,
nemotron_b010_P1_r2,A,nemotron,seo,1,105,0.0,0,1,0,0.0,0.0,0.0,
nemotron_b010_P2_r1,A,nemotron,seo,1,51,0.0,0,1,0,0.0,0.0,0.0,
nemotron_b010_P2_r2,A,nemotron,seo,1,44,0.0,0,1,0,0.0,0.0,0.0,
nemotron_b010_P3_r1,A,nemotron,seo,1,102,0.0,0,1,0,0.0,0.0,0.0,
nemotron_b010_P3_r2,A,nemotron,seo,1,62,0.0,0,1,0,0.0,0.0,1.230012,
nemotron_b011_P1_r1,A,nemotron,seo,1,47,0.0,0,1,0,0.0,0.0,1.597444,
nemotron_b011_P1_r2,A,nemotron,seo,1,31,0.0,0,1,0,0.0,0.0,2.04918,
nemotron_b011_P2_r1,A,nemotron,seo,1,45,0.0,0,1,0,0.0,0.0,3.407155,
nemotron_b011_P2_r2,A,nemotron,seo,1,36,0.0,0,1,0,0.0,0.0,0.0,
nemotron_b011_P3_r1,A,nemotron,seo,1,33,0.0,0,1,0,0.0,0.0,2.150538,
nemotron_b011_P3_r2,A,nemotron,seo,1,58,0.0,0,1,0,0.0,0.0,0.0,
nemotron_b012_P1_r1,A,nemotron,seo,1,32,0.0,0,1,0,0.0,0.0,1.838235,
nemotron_b012_P1_r2,A,nemotron,seo,1,31,0.0,0,1,0,0.0,0.0,1.697793,
nemotron_b012_P2_r1,A,nemotron,seo,1,39,0.0,0,1,0,0.0,0.0,1.43472,
nemotron_b012_P2_r2,A,nemotron,seo,1,40,0.0,0,1,0,0.0,0.0,0.0,
nemotron_b012_P3_r1,A,nemotron,seo,1,20,0.0,0,1,0,0.0,0.0,0.0,
nemotron_b012_P3_r2,A,nemotron,seo,1,66,0.0,0,1,0,0.0,0.0,0.959693,
nemotron_b013_P1_r1,A,nemotron,seo,1,58,0.0,0,1,0,0.0,0.0,0.0,
nemotron_b013_P1_r2,A,nemotron,seo,1,38,0.0,0,1,0,0.0,0.0,1.872659,
nemotron_b013_P2_r1,A,nemotron,seo,1,48,0.0,0,1,0,0.0,0.0,1.506024,
nemotron_b013_P2_r2,A,nemotron,seo,1,33,0.0,0,1,0,0.0,0.0,1.779359,
nemotron_b013_P3_r1,A,nemotron,seo,1,98,0.0,0,1,0,0.0,0.0,0.712758,
nemotron_b013_P3_r2,A,nemotron,seo,1,69,0.0,0,1,0,0.0,0.0,2.712477,
nemotron_b014_P1_r1,A,nemotron,seo,1,71,0.0,0,1,0,0.0,0.0,0.0,
nemotron_b014_P1_r2,A,nemotron,seo,1,56,0.0,0,1,0,0.0,0.0,0.0,
nemotron_b014_P2_r1,A,nemotron,seo,1,55,0.0,0,1,0,0.0,0.0,0.0,
nemotron_b014_P2_r2,A,nemotron,seo,1,53,0.0,0,1,0,0.0,0.0,2.886003,
nemotron_b014_P3_r1,A,nemotron,seo,1,131,0.0,0,1,0,0.0,0.0,1.528273,
nemotron_b014_P3_r2,A,nemotron,seo,1,105,0.0,0,1,0,0.0,0.0,0.678887,
nemotron_b015_P1_r1,A,nemotron,seo,1,49,0.0,0,1,0,0.0,0.0,0.0,
nemotron_b015_P1_r2,A,nemotron,seo,1,56,0.0,0,1,0,0.0,0.0,0.914913,
nemotron_b015_P2_r1,A,nemotron,seo,1,32,0.0,0,1,0,0.0,0.0,0.0,
nemotron_b015_P2_r2,A,nemotron,seo,1,32,0.0,0,1,0,0.0,0.0,0.0,
nemotron_b015_P3_r1,A,nemotron,seo,1,69,0.0,0,1,0,0.0,0.0,0.965251,
nemotron_b015_P3_r2,A,nemotron,seo,1,109,0.0,0,1,0,0.0,0.0,4.159239,
nemotron_b016_P1_r1,A,nemotron,analytics,1,53,0.0,0,1,0,0.0,0.0,4.956629,
nemotron_b016_P1_r2,A,nemotron,analytics,1,46,0.0,0,1,0,0.0,0.0,1.36612,
nemotron_b016_P2_r1,A,nemotron,analytics,1,39,0.0,0,1,0,0.0,0.0,1.862197,
nemotron_b016_P2_r2,A,nemotron,analytics,1,41,0.0,0,1,0,0.0,0.0,0.0,
nemotron_b016_P3_r1,A,nemotron,analytics,1,46,0.0,0,1,0,0.0,0.0,1.362398,
nemotron_b016_P3_r2,A,nemotron,analytics,1,64,0.0,0,1,0,0.0,0.0,0.978474,
nemotron_b017_P1_r1,A,nemotron,analytics,1,103,0.0,0,1,0,0.0,0.0,1.38217,
nemotron_b017_P1_r2,A,nemotron,analytics,1,131,0.0,0,1,0,0.0,0.0,0.556174,
nemotron_b017_P2_r1,A,nemotron,analytics,1,31,0.0,0,1,0,0.0,0.0,2.457002,
nemotron_b017_P2_r2,A,nemotron,analytics,1,40,0.0,0,1,0,0.0,0.0,3.072197,
nemotron_b017_P3_r1,A,nemotron,analytics,1,115,0.0,0,1,0,0.0,0.0,1.269036,
nemotron_b017_P3_r2,A,nemotron,analytics,1,94,0.0,0,1,0,0.0,0.0,2.09937,
nemotron_b018_P1_r1,A,nemotron,analytics,1,122,0.0,0,1,0,0.0,0.0,0.0,
nemotron_b018_P1_r2,A,nemotron,analytics,1,109,0.0,0,1,0,0.0,0.0,0.0,
nemotron_b018_P2_r1,A,nemotron,analytics,1,35,0.0,0,1,0,0.0,0.0,0.0,
nemotron_b018_P2_r2,A,nemotron,analytics,1,91,0.0,0,1,0,0.0,0.0,0.0,
nemotron_b018_P3_r1,A,nemotron,analytics,1,90,0.0,0,1,0,0.0,0.0,0.845309,
nemotron_b018_P3_r2,A,nemotron,analytics,1,125,0.0,0,1,0,0.0,0.0,0.0,
nemotron_b019_P1_r1,A,nemotron,analytics,1,69,0.0,0,1,0,0.0,0.0,0.0,
nemotron_b019_P1_r2,A,nemotron,analytics,1,110,0.0,0,1,0,0.0,0.0,0.0,
nemotron_b019_P2_r1,A,nemotron,analytics,1,32,0.0,0,1,0,0.0,0.0,4.576659,
nemotron_b019_P2_r2,A,nemotron,analytics,1,31,0.0,0,1,0,0.0,0.0,4.056795,
nemotron_b019_P3_r1,A,nemotron,analytics,1,90,0.0,0,1,0,0.0,0.0,0.0,
nemotron_b019_P3_r2,A,nemotron,analytics,1,68,0.0,0,1,0,0.0,0.0,0.0,
nemotron_b020_P1_r1,A,nemotron,analytics,1,69,0.0,0,1,0,0.0,0.0,1.013171,
nemotron_b020_P1_r2,A,nemotron,analytics,1,54,0.0,0,1,0,0.0,0.0,1.355014,
nemotron_b020_P2_r1,A,nemotron,analytics,1,31,0.0,0,1,0,0.0,0.0,0.0,
nemotron_b020_P2_r2,A,nemotron,analytics,1,40,0.0,0,1,0,0.0,0.0,0.0,
nemotron_b020_P3_r1,A,nemotron,analytics,1,111,0.0,0,1,0,0.0,0.0,0.647249,
nemotron_b020_P3_r2,A,nemotron,analytics,1,103,0.0,0,1,0,0.0,0.0,0.0,
nemotron_b021_P1_r1,A,nemotron,analytics,1,67,0.0,0,1,0,0.0,0.0,2.04918,
nemotron_b021_P1_r2,A,nemotron,analytics,1,58,0.0,0,1,0,0.0,0.0,5.13347,
nemotron_b021_P2_r1,A,nemotron,analytics,1,36,0.0,0,1,0,0.0,0.0,6.122449,
nemotron_b021_P2_r2,A,nemotron,analytics,1,53,0.0,0,1,0,0.0,0.0,2.518892,
nemotron_b021_P3_r1,A,nemotron,analytics,1,100,0.0,0,1,0,0.0,0.0,2.894356,
nemotron_b021_P3_r2,A,nemotron,analytics,1,67,0.0,0,1,0,0.0,0.0,3.018109,
nemotron_b022_P1_r1,A,nemotron,analytics,1,64,0.0,0,1,0,0.0,0.0,1.020408,
nemotron_b022_P1_r2,A,nemotron,analytics,1,40,0.0,0,1,0,0.0,0.0,0.0,
nemotron_b022_P2_r1,A,nemotron,analytics,1,43,0.0,0,1,0,0.0,0.0,0.0,
nemotron_b022_P2_r2,A,nemotron,analytics,1,38,0.0,0,1,0,0.0,0.0,2.020202,
nemotron_b022_P3_r1,A,nemotron,analytics,1,83,0.0,0,1,0,0.0,0.0,0.861326,
nemotron_b022_P3_r2,A,nemotron,analytics,1,88,0.0,0,1,0,0.0,0.0,2.347418,
nemotron_b023_P1_r1,A,nemotron,analytics,1,54,0.0,0,1,0,0.0,0.0,4.634994,
nemotron_b023_P1_r2,A,nemotron,analytics,1,28,0.0,0,1,0,0.0,0.0,2.283105,
nemotron_b023_P2_r1,A,nemotron,analytics,1,38,0.0,0,1,0,0.0,0.0,0.0,
nemotron_b023_P2_r2,A,nemotron,analytics,1,39,0.0,0,1,0,0.0,0.0,1.582278,
nemotron_b023_P3_r1,A,nemotron,analytics,1,81,0.0,0,1,0,0.0,0.0,0.849618,
nemotron_b023_P3_r2,A,nemotron,analytics,1,93,0.0,0,1,0,0.0,0.0,4.048583,
nemotron_b024_P1_r1,A,nemotron,analytics,1,31,0.0,0,1,0,0.0,0.0,0.0,
nemotron_b024_P1_r2,A,nemotron,analytics,1,33,0.0,0,1,0,0.0,0.0,0.0,
nemotron_b024_P2_r1,A,nemotron,analytics,1,17,0.0,0,1,0,0.0,0.0,0.0,
nemotron_b024_P2_r2,A,nemotron,analytics,1,43,0.0,0,1,0,0.0,0.0,0.0,
nemotron_b024_P3_r1,A,nemotron,analytics,1,127,0.0,0,1,0,0.0,0.0,2.320186,
nemotron_b024_P3_r2,A,nemotron,analytics,1,16,0.0,0,1,0,0.0,0.0,0.0,
nemotron_b025_P1_r1,A,nemotron,analytics,1,79,0.0,0,1,0,0.0,0.0,0.949668,
nemotron_b025_P1_r2,A,nemotron,analytics,1,56,0.0,0,1,0,0.0,0.0,0.0,
nemotron_b025_P2_r1,A,nemotron,analytics,1,52,0.0,0,1,0,0.0,0.0,1.283697,
nemotron_b025_P2_r2,A,nemotron,analytics,1,67,0.0,0,1,0,0.0,0.0,0.0,
nemotron_b025_P3_r1,A,nemotron,analytics,1,111,0.0,0,1,0,0.0,0.0,1.325381,
nemotron_b025_P3_r2,A,nemotron,analytics,1,104,0.0,0,1,0,0.0,0.0,0.0,
nemotron_b026_P1_r1,A,nemotron,analytics,1,48,0.0,0,1,0,0.0,0.0,0.0,
nemotron_b026_P1_r2,A,nemotron,analytics,1,64,0.0,0,1,0,0.0,0.0,1.071811,
nemotron_b026_P2_r1,A,nemotron,analytics,1,41,0.0,0,1,0,0.0,0.0,1.886792,
nemotron_b026_P2_r2,A,nemotron,analytics,1,36,0.0,0,1,0,0.0,0.0,0.0,
nemotron_b026_P3_r1,A,nemotron,analytics,1,68,0.0,0,1,0,0.0,0.0,1.160093,
nemotron_b026_P3_r2,A,nemotron,analytics,1,111,0.0,0,1,0,0.0,0.0,1.328021,
nemotron_b027_P1_r1,A,nemotron,analytics,1,44,0.0,0,1,0,0.0,0.0,2.81294,
nemotron_b027_P1_r2,A,nemotron,analytics,1,41,0.0,0,1,0,0.0,0.0,0.0,
nemotron_b027_P2_r1,A,nemotron,analytics,1,41,0.0,0,1,0,0.0,0.0,0.0,
nemotron_b027_P2_r2,A,nemotron,analytics,1,38,0.0,0,1,0,0.0,0.0,1.814882,
nemotron_b027_P3_r1,A,nemotron,analytics,1,106,0.0,0,1,0,0.0,0.0,2.77585,
nemotron_b027_P3_r2,A,nemotron,analytics,1,83,0.0,0,1,0,0.0,0.0,0.0,
nemotron_b028_P1_r1,A,nemotron,analytics,1,57,0.0,0,1,0,0.0,0.0,3.355705,
nemotron_b028_P1_r2,A,nemotron,analytics,1,68,0.0,0,1,0,0.0,0.0,0.0,
nemotron_b028_P2_r1,A,nemotron,analytics,1,42,0.0,0,1,0,0.0,0.0,0.0,
nemotron_b028_P2_r2,A,nemotron,analytics,1,43,0.0,0,1,0,0.0,0.0,1.782531,
nemotron_b028_P3_r1,A,nemotron,analytics,1,76,0.0,0,1,0,0.0,0.0,0.929368,
nemotron_b029_P1_r1,A,nemotron,analytics,1,110,0.0,0,1,0,0.0,0.0,0.603865,
nemotron_b029_P1_r2,A,nemotron,analytics,1,88,0.0,0,1,0,0.0,0.0,1.40056,
nemotron_b029_P2_r1,A,nemotron,analytics,1,46,0.0,0,1,0,0.0,0.0,1.526718,
nemotron_b029_P2_r2,A,nemotron,analytics,1,70,0.0,0,1,0,0.0,0.0,2.148228,
nemotron_b029_P3_r1,A,nemotron,analytics,1,63,0.0,0,1,0,0.0,0.0,0.0,
nemotron_b029_P3_r2,A,nemotron,analytics,1,97,0.0,0,1,0,0.0,0.0,1.341382,
nemotron_b030_P1_r1,A,nemotron,analytics,1,79,0.0,0,1,0,0.0,0.0,0.925069,
nemotron_b030_P1_r2,A,nemotron,analytics,1,91,0.0,0,1,0,0.0,0.0,6.69145,
nemotron_b030_P2_r1,A,nemotron,analytics,1,45,0.0,0,1,0,0.0,0.0,1.919386,
nemotron_b030_P2_r2,A,nemotron,analytics,1,37,0.0,0,1,0,0.0,0.0,0.0,
nemotron_b030_P3_r1,A,nemotron,analytics,1,91,0.0,0,1,0,0.0,0.0,0.807103,
nemotron_b030_P3_r2,A,nemotron,analytics,1,77,0.0,0,1,0,0.0,0.0,0.908265,
nemotron_b031_P1_r1,A,nemotron,commercial,1,43,0.0,0,1,0,0.0,0.0,1.428571,
nemotron_b031_P1_r2,A,nemotron,commercial,1,46,0.0,0,1,0,0.0,0.0,0.0,
nemotron_b031_P2_r1,A,nemotron,commercial,1,52,0.0,0,1,0,0.0,0.0,3.636364,
nemotron_b031_P2_r2,A,nemotron,commercial,1,51,0.0,0,1,0,0.0,0.0,1.402525,
nemotron_b031_P3_r1,A,nemotron,commercial,1,65,0.0,0,1,0,0.0,0.0,3.418803,
nemotron_b031_P3_r2,A,nemotron,commercial,1,92,0.0,0,1,0,0.0,0.0,1.328904,
nemotron_b032_P1_r1,A,nemotron,commercial,1,56,0.0,0,1,0,0.0,0.0,1.126126,
nemotron_b032_P1_r2,A,nemotron,commercial,1,65,0.0,0,1,0,0.0,0.0,0.0,
nemotron_b032_P2_r1,A,nemotron,commercial,1,47,0.0,0,1,0,0.0,0.0,0.0,
nemotron_b032_P2_r2,A,nemotron,commercial,1,49,0.0,0,1,0,0.0,0.0,0.0,
nemotron_b032_P3_r1,A,nemotron,commercial,1,91,0.0,0,1,0,0.0,0.0,1.335113,
nemotron_b032_P3_r2,A,nemotron,commercial,1,41,0.0,0,1,0,0.0,0.0,0.0,
nemotron_b033_P1_r1,A,nemotron,commercial,1,33,0.0,0,1,0,0.0,0.0,0.0,
nemotron_b033_P1_r2,A,nemotron,commercial,1,31,0.0,0,1,0,0.0,0.0,0.0,
nemotron_b033_P2_r1,A,nemotron,commercial,1,39,0.0,0,1,0,0.0,0.0,1.779359,
nemotron_b033_P2_r2,A,nemotron,commercial,1,29,0.0,0,1,0,0.0,0.0,0.0,
nemotron_b033_P3_r1,A,nemotron,commercial,1,49,0.0,0,1,0,0.0,0.0,2.469136,
nemotron_b033_P3_r2,A,nemotron,commercial,1,69,0.0,0,1,0,0.0,0.0,2.906977,
nemotron_b034_P1_r1,A,nemotron,commercial,1,38,0.0,0,1,0,0.0,0.0,1.605136,
nemotron_b034_P1_r2,A,nemotron,commercial,1,58,0.0,0,1,0,0.0,0.0,2.096436,
nemotron_b034_P2_r1,A,nemotron,commercial,1,38,0.0,0,1,0,0.0,0.0,0.0,
nemotron_b034_P2_r2,A,nemotron,commercial,1,33,0.0,0,1,0,0.0,0.0,0.0,
nemotron_b034_P3_r1,A,nemotron,commercial,1,84,0.0,0,1,0,0.0,0.0,2.209131,
nemotron_b034_P3_r2,A,nemotron,commercial,1,24,0.0,0,1,0,0.0,0.0,0.0,
nemotron_b035_P1_r1,A,nemotron,commercial,1,75,0.0,0,1,0,0.0,0.0,5.102041,
nemotron_b035_P1_r2,A,nemotron,commercial,1,38,0.0,0,1,0,0.0,0.0,0.0,
nemotron_b035_P2_r1,A,nemotron,commercial,1,35,0.0,0,1,0,0.0,0.0,3.846154,
nemotron_b035_P2_r2,A,nemotron,commercial,1,41,0.0,0,1,0,0.0,0.0,0.0,
nemotron_b035_P3_r1,A,nemotron,commercial,1,180,0.0,0,1,0,0.0,0.0,3.571429,
nemotron_b035_P3_r2,A,nemotron,commercial,1,83,0.0,0,1,0,0.0,0.0,4.491018,
nemotron_b036_P1_r1,A,nemotron,commercial,1,42,0.0,0,1,0,0.0,0.0,1.567398,
nemotron_b036_P1_r2,A,nemotron,commercial,1,64,0.0,0,1,0,0.0,0.0,1.019368,
nemotron_b036_P2_r1,A,nemotron,commercial,1,40,0.0,0,1,0,0.0,0.0,1.730104,
nemotron_b036_P2_r2,A,nemotron,commercial,1,42,0.0,0,1,0,0.0,0.0,1.497006,
nemotron_b036_P3_r1,A,nemotron,commercial,1,53,0.0,0,1,0,0.0,0.0,2.631579,
nemotron_b036_P3_r2,A,nemotron,commercial,1,59,0.0,0,1,0,0.0,0.0,1.133787,
nemotron_b037_P1_r1,A,nemotron,commercial,1,54,0.0,0,1,0,0.0,0.0,2.123142,
nemotron_b037_P1_r2,A,nemotron,commercial,1,37,0.0,0,1,0,0.0,0.0,0.0,
nemotron_b037_P2_r1,A,nemotron,commercial,1,35,0.0,0,1,0,0.0,0.0,1.960784,
nemotron_b037_P2_r2,A,nemotron,commercial,1,38,0.0,0,1,0,0.0,0.0,0.0,
nemotron_b037_P3_r1,A,nemotron,commercial,1,101,0.0,0,1,0,0.0,0.0,2.617801,
nemotron_b037_P3_r2,A,nemotron,commercial,1,49,0.0,0,1,0,0.0,0.0,2.39521,
nemotron_b038_P1_r1,A,nemotron,commercial,1,49,0.0,0,1,0,0.0,0.0,1.37931,
nemotron_b038_P1_r2,A,nemotron,commercial,1,82,0.0,0,1,0,0.0,0.0,0.0,
nemotron_b038_P2_r1,A,nemotron,commercial,1,59,0.0,0,1,0,0.0,0.0,0.0,
nemotron_b038_P2_r2,A,nemotron,commercial,1,38,0.0,0,1,0,0.0,0.0,1.788909,
nemotron_b038_P3_r1,A,nemotron,commercial,1,85,0.0,0,1,0,0.0,0.0,4.088307,
nemotron_b038_P3_r2,A,nemotron,commercial,1,93,0.0,0,1,0,0.0,0.0,1.426534,
nemotron_b039_P1_r1,A,nemotron,commercial,1,26,0.0,0,1,0,0.0,0.0,0.0,
nemotron_b039_P1_r2,A,nemotron,commercial,1,35,0.0,0,1,0,0.0,0.0,0.0,
nemotron_b039_P2_r1,A,nemotron,commercial,1,36,0.0,0,1,0,0.0,0.0,0.0,
nemotron_b039_P2_r2,A,nemotron,commercial,1,39,0.0,0,1,0,0.0,0.0,0.0,
nemotron_b039_P3_r1,A,nemotron,commercial,1,39,0.0,0,1,0,0.0,0.0,0.0,
nemotron_b039_P3_r2,A,nemotron,commercial,1,73,0.0,0,1,0,0.0,0.0,3.460208,
nemotron_b040_P1_r1,A,nemotron,commercial,1,36,0.0,0,1,0,0.0,0.0,3.577818,
nemotron_b040_P1_r2,A,nemotron,commercial,1,54,0.0,0,1,0,0.0,0.0,2.515723,
nemotron_b040_P2_r1,A,nemotron,commercial,1,43,0.0,0,1,0,0.0,0.0,0.0,
